NAME_KR,NAME_EN,DESCRIPTION_KR,DESCRIPTION_EN,KEYWORDS_KR,KEYWORDS_EN,IMAGE_URL,COMPANY_NAME_EN,INDUSTRY_NAME_KR,INDUSTRY_NAME_EN
All-in-One Solar Energy System,All-in-One Solar Energy System,All-in-One Solar Energy System,All-in-One Solar Energy System,,,,Kellon Energy Performance Contracting Limited,"Wind Power, Energy Storage Technology, Energy Efficient Device & Products, Renewable Energy Resource, Solar Power, Decarbonisation Management; A-9H
PV solar system
EV charging system
movable battery bank; Others","Wind Power, Energy Storage Technology, Energy Efficient Device & Products, Renewable Energy Resource, Solar Power, Decarbonisation Management; A-9H
PV solar system
EV charging system
movable battery bank; Others"
Solar Energy System,Solar Energy System,Solar Energy System,Solar Energy System,,,,Kellon Energy Performance Contracting Limited,"Wind Power, Energy Storage Technology, Energy Efficient Device & Products, Renewable Energy Resource, Solar Power, Decarbonisation Management; A-9H
PV solar system
EV charging system
movable battery bank; Others","Wind Power, Energy Storage Technology, Energy Efficient Device & Products, Renewable Energy Resource, Solar Power, Decarbonisation Management; A-9H
PV solar system
EV charging system
movable battery bank; Others"
MARS I PLUS 7in1 Residentail ESS,MARS I PLUS 7in1 Residentail ESS,"- Single-phase or three-phase energy storage devices require at least one battery and can be paired with up to six batteries, for a maximum battery capacity of 30.72kWh.; - Up to four energy storage devices can be connected, for a maximum battery capacity of 122.88kWh.","- Single-phase or three-phase energy storage devices require at least one battery and can be paired with up to six batteries, for a maximum battery capacity of 30.72kWh.; - Up to four energy storage devices can be connected, for a maximum battery capacity of 122.88kWh.",,,https://sourcing-media.hktdc.com/product-original/MARS-20I-20PLUS-207in1-20Residentail-20ESS/77aa06d8b299447dae556af0699b7d55; https://sourcing-media.hktdc.com/product-original/MARS-20I-20PLUS-207in1-20Residentail-20ESS/5d30c233c28242a09d0b72de136af071; https://sourcing-media.hktdc.com/product-original/MARS-20I-20PLUS-207in1-20Residentail-20ESS/e4affa273bea4d4f932f22d96276000d; https://sourcing-media.hktdc.com/product-original/MARS-20I-20PLUS-207in1-20Residentail-20ESS/9127d5b16a4747ad8b800a5a1d9b84ac; https://sourcing-media.hktdc.com/product-original/MARS-20I-20PLUS-207in1-20Residentail-20ESS/708d9d698d244b68b784b235dbffbdc3; https://sourcing-media.hktdc.com/product-original/MARS-20I-20PLUS-207in1-20Residentail-20ESS/1c3cf03f15ef4f3e91b9cfac5f2f2702; https://sourcing-media.hktdc.com/product-original/MARS-20I-20PLUS-207in1-20Residentail-20ESS/727e0990765f41c68f545da0ba6a2be7,NEW STAR ENERGY LIMITED,"Smart Grid, Energy Storage Technology, Renewable Energy Resource, Solar Power, Energy Efficient Device & Products; MARSTEK is committed to provide affordable clean energy products for every family. Our products have obtained many international and domestic certifications to ensure their high standards in safety, performance and environmental protection.; Others, OBM","Smart Grid, Energy Storage Technology, Renewable Energy Resource, Solar Power, Energy Efficient Device & Products; MARSTEK is committed to provide affordable clean energy products for every family. Our products have obtained many international and domestic certifications to ensure their high standards in safety, performance and environmental protection.; Others, OBM"
All in one Balcony ESS Venus D,All in one Balcony ESS Venus D,All in one Balcony ESS Venus D,All in one Balcony ESS Venus D,,,https://sourcing-media.hktdc.com/product-original/All-20in-20one-20Balcony-20ESS-20Venus-20D/a78d7615ed9043b5ab1987de226012fe; https://sourcing-media.hktdc.com/product-original/All-20in-20one-20Balcony-20ESS-20Venus-20D/979e39fde9944babbd6f1c5de3a102d3; https://sourcing-media.hktdc.com/product-original/All-20in-20one-20Balcony-20ESS-20Venus-20D/438d7e9352f84c39a1d21758510a8cb6; https://sourcing-media.hktdc.com/product-original/All-20in-20one-20Balcony-20ESS-20Venus-20D/ba5ab08b158e47dd8780201e260a2a2e; https://sourcing-media.hktdc.com/product-original/All-20in-20one-20Balcony-20ESS-20Venus-20D/b254e69a3c58443ab1547c19119de68f; https://sourcing-media.hktdc.com/product-original/All-20in-20one-20Balcony-20ESS-20Venus-20D/1d1a67e4e69342149039d597df56bc01; https://sourcing-media.hktdc.com/product-original/All-20in-20one-20Balcony-20ESS-20Venus-20D/e836c60f15144229b21a1d1dd34715de,NEW STAR ENERGY LIMITED,"Smart Grid, Energy Storage Technology, Renewable Energy Resource, Solar Power, Energy Efficient Device & Products; MARSTEK is committed to provide affordable clean energy products for every family. Our products have obtained many international and domestic certifications to ensure their high standards in safety, performance and environmental protection.; Others, OBM","Smart Grid, Energy Storage Technology, Renewable Energy Resource, Solar Power, Energy Efficient Device & Products; MARSTEK is committed to provide affordable clean energy products for every family. Our products have obtained many international and domestic certifications to ensure their high standards in safety, performance and environmental protection.; Others, OBM"
Portable Powerstation M2200,Portable Powerstation M2200,Portable Powerstation M2200,Portable Powerstation M2200,,,https://sourcing-media.hktdc.com/product-original/Portable-20Powerstation-20M2200/8d62b15385344bd1b7caac709e78799f,NEW STAR ENERGY LIMITED,"Smart Grid, Energy Storage Technology, Renewable Energy Resource, Solar Power, Energy Efficient Device & Products; MARSTEK is committed to provide affordable clean energy products for every family. Our products have obtained many international and domestic certifications to ensure their high standards in safety, performance and environmental protection.; Others, OBM","Smart Grid, Energy Storage Technology, Renewable Energy Resource, Solar Power, Energy Efficient Device & Products; MARSTEK is committed to provide affordable clean energy products for every family. Our products have obtained many international and domestic certifications to ensure their high standards in safety, performance and environmental protection.; Others, OBM"
Portable Solar Generator M5000,Portable Solar Generator M5000,Portable Solar Generator M5000,Portable Solar Generator M5000,,,https://sourcing-media.hktdc.com/product-original/Portable-20Solar-20Generator-20M5000/7d6ce143721942ef9867e4fc5cdc9686; https://sourcing-media.hktdc.com/product-original/Portable-20Solar-20Generator-20M5000/232d1397d98249cf9dd39ab0a5cd047d; https://sourcing-media.hktdc.com/product-original/Portable-20Solar-20Generator-20M5000/33c10255a60e4d82a6f7ca35dc94eb5b; https://sourcing-media.hktdc.com/product-original/Portable-20Solar-20Generator-20M5000/9e138ca5b2674c3295c4af11f0957d1f; https://sourcing-media.hktdc.com/product-original/Portable-20Solar-20Generator-20M5000/cce0c3373eca4449b7830037cee2125c; https://sourcing-media.hktdc.com/product-original/Portable-20Solar-20Generator-20M5000/64d00fed75284a8689a0aceaa0b9e3be,NEW STAR ENERGY LIMITED,"Smart Grid, Energy Storage Technology, Renewable Energy Resource, Solar Power, Energy Efficient Device & Products; MARSTEK is committed to provide affordable clean energy products for every family. Our products have obtained many international and domestic certifications to ensure their high standards in safety, performance and environmental protection.; Others, OBM","Smart Grid, Energy Storage Technology, Renewable Energy Resource, Solar Power, Energy Efficient Device & Products; MARSTEK is committed to provide affordable clean energy products for every family. Our products have obtained many international and domestic certifications to ensure their high standards in safety, performance and environmental protection.; Others, OBM"
Portable Powerstation M1200,Portable Powerstation M1200,Portable Powerstation M1200,Portable Powerstation M1200,,,https://sourcing-media.hktdc.com/product-original/Portable-20Powerstation-20M1200/2ccab6478f084109a0642ebf5876ac39; https://sourcing-media.hktdc.com/product-original/Portable-20Powerstation-20M1200/c87e24825ccf40aaa878c22dd7d5c716; https://sourcing-media.hktdc.com/product-original/Portable-20Powerstation-20M1200/2371cdcc38f344e68fd21485002dbe90; https://sourcing-media.hktdc.com/product-original/Portable-20Powerstation-20M1200/fc90ab6a8c964aa18f6c8e52125925dd; https://sourcing-media.hktdc.com/product-original/Portable-20Powerstation-20M1200/5433b6ff8b864f8aaffb080f69d20a65,NEW STAR ENERGY LIMITED,"Smart Grid, Energy Storage Technology, Renewable Energy Resource, Solar Power, Energy Efficient Device & Products; MARSTEK is committed to provide affordable clean energy products for every family. Our products have obtained many international and domestic certifications to ensure their high standards in safety, performance and environmental protection.; Others, OBM","Smart Grid, Energy Storage Technology, Renewable Energy Resource, Solar Power, Energy Efficient Device & Products; MARSTEK is committed to provide affordable clean energy products for every family. Our products have obtained many international and domestic certifications to ensure their high standards in safety, performance and environmental protection.; Others, OBM"
MARS II 7in1 Commercial ESS,MARS II 7in1 Commercial ESS,MARS II 7in1 Commercial ESS,MARS II 7in1 Commercial ESS,,,https://sourcing-media.hktdc.com/product-original/MARS-20II-207in1-20Commercial-20ESS/875d4afb181e41d7be89e35a2b1f7e17; https://sourcing-media.hktdc.com/product-original/MARS-20II-207in1-20Commercial-20ESS/9e548f5444e444deb591a9a16fed185b; https://sourcing-media.hktdc.com/product-original/MARS-20II-207in1-20Commercial-20ESS/016808d01483444b9c4ca38c3b122d71; https://sourcing-media.hktdc.com/product-original/MARS-20II-207in1-20Commercial-20ESS/3a811053e2c949c58897a424780ec3dd; https://sourcing-media.hktdc.com/product-original/MARS-20II-207in1-20Commercial-20ESS/dd0ce8ec694048b1876ea3c86f23f08d; https://sourcing-media.hktdc.com/product-original/MARS-20II-207in1-20Commercial-20ESS/ce8281c8c1ec40229aaee0088fa389af; https://sourcing-media.hktdc.com/product-original/MARS-20II-207in1-20Commercial-20ESS/2fb54b4bc43441c89c03029aadcf70e2; https://sourcing-media.hktdc.com/product-original/MARS-20II-207in1-20Commercial-20ESS/ce28b67ebf524cb89390a1d404c32416,NEW STAR ENERGY LIMITED,"Smart Grid, Energy Storage Technology, Renewable Energy Resource, Solar Power, Energy Efficient Device & Products; MARSTEK is committed to provide affordable clean energy products for every family. Our products have obtained many international and domestic certifications to ensure their high standards in safety, performance and environmental protection.; Others, OBM","Smart Grid, Energy Storage Technology, Renewable Energy Resource, Solar Power, Energy Efficient Device & Products; MARSTEK is committed to provide affordable clean energy products for every family. Our products have obtained many international and domestic certifications to ensure their high standards in safety, performance and environmental protection.; Others, OBM"
NexChat: Secure & Intelligent Enterprise Messaging Solution,NexChat: Secure & Intelligent Enterprise Messaging Solution,"Transform your modern workplace with our AI-powered solutions. We enhance internal team communication, simplify collaboration, provide speech to text and AI powered translation support, driving productivity and connectivity. We offer on-premise and secure development with no need for cloud or internet access!","Transform your modern workplace with our AI-powered solutions. We enhance internal team communication, simplify collaboration, provide speech to text and AI powered translation support, driving productivity and connectivity. We offer on-premise and secure development with no need for cloud or internet access!",,,,Nexify Limited,"ESG reporting tools, Environmental Information & Data Processing, Environmental Electronic Surveillance; We specialize in providing innovative and high-quality information technology solutions, products, and services for large enterprises and institutions.; Others, OBM","ESG reporting tools, Environmental Information & Data Processing, Environmental Electronic Surveillance; We specialize in providing innovative and high-quality information technology solutions, products, and services for large enterprises and institutions.; Others, OBM"
AI-Powered Meeting Assistant,AI-Powered Meeting Assistant,"Our platform leverages advanced AI technology to instantly convert speech to text, accurately capturing meeting content and distinguishing between multiple speakers. It automatically generates summaries and action items, drastically reducing the time and the need for manual note-taking. Featuring an intuitive interface, users can effortlessly search, edit, and download relevant records, customizing outputs to their preferred formats. We offer on-premise development with no need for cloud or internet access—just powerful AI right on your laptop. Experience unparalleled meeting management like never before!","Our platform leverages advanced AI technology to instantly convert speech to text, accurately capturing meeting content and distinguishing between multiple speakers. It automatically generates summaries and action items, drastically reducing the time and the need for manual note-taking. Featuring an intuitive interface, users can effortlessly search, edit, and download relevant records, customizing outputs to their preferred formats. We offer on-premise development with no need for cloud or internet access—just powerful AI right on your laptop. Experience unparalleled meeting management like never before!",,,,Nexify Limited,"ESG reporting tools, Environmental Information & Data Processing, Environmental Electronic Surveillance; We specialize in providing innovative and high-quality information technology solutions, products, and services for large enterprises and institutions.; Others, OBM","ESG reporting tools, Environmental Information & Data Processing, Environmental Electronic Surveillance; We specialize in providing innovative and high-quality information technology solutions, products, and services for large enterprises and institutions.; Others, OBM"
AI-Powered Document Processing and Data Extraction,AI-Powered Document Processing and Data Extraction,"With AI technologies, our solution automates document classification, scanning, and data extraction, efficiently managing unstructured data, significantly  reducing human effort, and minimising errors. Enhance document management and data handling by streamlining your processes with AI technology! Our on-premise development environment provides a secure and isolated solution, ensuring your data remains within your control. By eliminating the need for cloud or internet access, it can minimise potential security risks.","With AI technologies, our solution automates document classification, scanning, and data extraction, efficiently managing unstructured data, significantly  reducing human effort, and minimising errors. Enhance document management and data handling by streamlining your processes with AI technology! Our on-premise development environment provides a secure and isolated solution, ensuring your data remains within your control. By eliminating the need for cloud or internet access, it can minimise potential security risks.",,,,Nexify Limited,"ESG reporting tools, Environmental Information & Data Processing, Environmental Electronic Surveillance; We specialize in providing innovative and high-quality information technology solutions, products, and services for large enterprises and institutions.; Others, OBM","ESG reporting tools, Environmental Information & Data Processing, Environmental Electronic Surveillance; We specialize in providing innovative and high-quality information technology solutions, products, and services for large enterprises and institutions.; Others, OBM"
NEXTORE AI - Your ESG Governance & Compliance AI Assistant,NEXTORE AI - Your ESG Governance & Compliance AI Assistant,"NEXTORE AI is an on-premise, enterprise AI platform that automates ESG governance and compliance. Its Large Language Model (LLM) analyzes corporate documents like sustainability reports and policies, reviewing them against international ESG frameworks to provide improvement recommendations. This transforms abstract goals into measurable, auditable action plans. The integrated NEXREAD module captures meeting discussions, creating searchable and traceable records of sustainability-related decisions to ensure key information is fully retained.","NEXTORE AI is an on-premise, enterprise AI platform that automates ESG governance and compliance. Its Large Language Model (LLM) analyzes corporate documents like sustainability reports and policies, reviewing them against international ESG frameworks to provide improvement recommendations. This transforms abstract goals into measurable, auditable action plans. The integrated NEXREAD module captures meeting discussions, creating searchable and traceable records of sustainability-related decisions to ensure key information is fully retained.",,,,Nexify Limited,"ESG reporting tools, Environmental Information & Data Processing, Environmental Electronic Surveillance; We specialize in providing innovative and high-quality information technology solutions, products, and services for large enterprises and institutions.; Others, OBM","ESG reporting tools, Environmental Information & Data Processing, Environmental Electronic Surveillance; We specialize in providing innovative and high-quality information technology solutions, products, and services for large enterprises and institutions.; Others, OBM"
Private AI Agent Platform,Private AI Agent Platform,"Generative AI streamlines the retrieval of large data, accelerating policy research and analysis by summarizing key findings and identifying critical patterns, ultimately enhancing decision-making efficiency and transparency.; We offer on-premise and secure development with no need for cloud or internet access!","Generative AI streamlines the retrieval of large data, accelerating policy research and analysis by summarizing key findings and identifying critical patterns, ultimately enhancing decision-making efficiency and transparency.; We offer on-premise and secure development with no need for cloud or internet access!",,,,Nexify Limited,"ESG reporting tools, Environmental Information & Data Processing, Environmental Electronic Surveillance; We specialize in providing innovative and high-quality information technology solutions, products, and services for large enterprises and institutions.; Others, OBM","ESG reporting tools, Environmental Information & Data Processing, Environmental Electronic Surveillance; We specialize in providing innovative and high-quality information technology solutions, products, and services for large enterprises and institutions.; Others, OBM"
Real Time Particulate Monitor (beta ray),Real Time Particulate Monitor (beta ray),"Real-time Particulate Monitor measures and records airborne particulate concentration levels using the industry proven principle of beta ray attenuation. The data collected is accurate and reliable. The monitoring and data management are operated by the microcomputer system, which can inspect continuously.; Real-time Particulate Monitor consists of three basic components: the instrument host, the cutting head, and sampling system Each part is installed individually for easy removal and replacement.","Real-time Particulate Monitor measures and records airborne particulate concentration levels using the industry proven principle of beta ray attenuation. The data collected is accurate and reliable. The monitoring and data management are operated by the microcomputer system, which can inspect continuously.; Real-time Particulate Monitor consists of three basic components: the instrument host, the cutting head, and sampling system Each part is installed individually for easy removal and replacement.",,,,3NV Technology Limited,"Wastewater Recycling Technology & Equipment, Air Pollution & Gas Emission Control, Environmental Electronic Surveillance, Air Purification, Gas, Beach, Indoor Air Quality Technology & System, Desulphurisation & Dust Control Technology and Equipment, Solid Waste Recycling Technology & Equipment, Dust Control Solutions; Our company loved the concept of Environmental Conservation with Technology. To better monitor environmental performance, real-time monitoring is applied in our systems. Immediate actions or responses can be taken for any abnormal trend.; OBM, OEM, ODM","Wastewater Recycling Technology & Equipment, Air Pollution & Gas Emission Control, Environmental Electronic Surveillance, Air Purification, Gas, Beach, Indoor Air Quality Technology & System, Desulphurisation & Dust Control Technology and Equipment, Solid Waste Recycling Technology & Equipment, Dust Control Solutions; Our company loved the concept of Environmental Conservation with Technology. To better monitor environmental performance, real-time monitoring is applied in our systems. Immediate actions or responses can be taken for any abnormal trend.; OBM, OEM, ODM"
Unmanned Vessel System for Water Quality Monitoring,Unmanned Vessel System for Water Quality Monitoring,"Unmanned vessel system mainly comprises of an electric unmanned vessel, a water sampling unit, a water quality monitoring unit and a base station computer. The vessel has a built-in Global Positioning System (GPS) and an automatic water quality monitoring system. The vessel will perform water sampling and real-time water quality monitoring according to the prese t monitoring point .; To cope with local monitoring requirement s , our unmanned vessel can provide water sampling and monitoring at different water levels at the same points . The huge vessel size allow s large amount of water sampling at one trip .; The system would automatically generate water quality analysis after the completion of the monitoring mission in the online platform. Unmanned vessel system can reduce the safety risk of life and enhance work efficiency.","Unmanned vessel system mainly comprises of an electric unmanned vessel, a water sampling unit, a water quality monitoring unit and a base station computer. The vessel has a built-in Global Positioning System (GPS) and an automatic water quality monitoring system. The vessel will perform water sampling and real-time water quality monitoring according to the prese t monitoring point .; To cope with local monitoring requirement s , our unmanned vessel can provide water sampling and monitoring at different water levels at the same points . The huge vessel size allow s large amount of water sampling at one trip .; The system would automatically generate water quality analysis after the completion of the monitoring mission in the online platform. Unmanned vessel system can reduce the safety risk of life and enhance work efficiency.",,,,3NV Technology Limited,"Wastewater Recycling Technology & Equipment, Air Pollution & Gas Emission Control, Environmental Electronic Surveillance, Air Purification, Gas, Beach, Indoor Air Quality Technology & System, Desulphurisation & Dust Control Technology and Equipment, Solid Waste Recycling Technology & Equipment, Dust Control Solutions; Our company loved the concept of Environmental Conservation with Technology. To better monitor environmental performance, real-time monitoring is applied in our systems. Immediate actions or responses can be taken for any abnormal trend.; OBM, OEM, ODM","Wastewater Recycling Technology & Equipment, Air Pollution & Gas Emission Control, Environmental Electronic Surveillance, Air Purification, Gas, Beach, Indoor Air Quality Technology & System, Desulphurisation & Dust Control Technology and Equipment, Solid Waste Recycling Technology & Equipment, Dust Control Solutions; Our company loved the concept of Environmental Conservation with Technology. To better monitor environmental performance, real-time monitoring is applied in our systems. Immediate actions or responses can be taken for any abnormal trend.; OBM, OEM, ODM"
Continuous Air Pollutant Monitor,Continuous Air Pollutant Monitor,"Real-Time Particulate Matter Air Sensor is an online monitoring product used to provide real-time and accurate detection data of outdoor ambient air pollutants. This air sensor is capable of meeting the purpose of the continuous monitoring including 24-hour average Respirable Suspended Particulates (RSP) concentration, 24-hour average Fine Suspended Particulate (FSP) concentration and 1-hour average RSP concentration. It adopts a pumping sampling method and can be equipped with a variety of high-precision air sensors according to actual conditions. The monitor is capable of detecting PM2.5 (FSP), PM10 (RSP), TSP and meteorological parameters including temperature, humidity, pressure, wind speed, wind direction with high precision and high accuracy. The air sensor can be replaced according to specific needs.; Capable in outdoor environment and continuous monitoring such as construction site air quality real-time monitoring or EM&A projects in Hong Kong to ensure that any deteriorating air quality can be readily detected and timely action can be undertaken .","Real-Time Particulate Matter Air Sensor is an online monitoring product used to provide real-time and accurate detection data of outdoor ambient air pollutants. This air sensor is capable of meeting the purpose of the continuous monitoring including 24-hour average Respirable Suspended Particulates (RSP) concentration, 24-hour average Fine Suspended Particulate (FSP) concentration and 1-hour average RSP concentration. It adopts a pumping sampling method and can be equipped with a variety of high-precision air sensors according to actual conditions. The monitor is capable of detecting PM2.5 (FSP), PM10 (RSP), TSP and meteorological parameters including temperature, humidity, pressure, wind speed, wind direction with high precision and high accuracy. The air sensor can be replaced according to specific needs.; Capable in outdoor environment and continuous monitoring such as construction site air quality real-time monitoring or EM&A projects in Hong Kong to ensure that any deteriorating air quality can be readily detected and timely action can be undertaken .",,,,3NV Technology Limited,"Wastewater Recycling Technology & Equipment, Air Pollution & Gas Emission Control, Environmental Electronic Surveillance, Air Purification, Gas, Beach, Indoor Air Quality Technology & System, Desulphurisation & Dust Control Technology and Equipment, Solid Waste Recycling Technology & Equipment, Dust Control Solutions; Our company loved the concept of Environmental Conservation with Technology. To better monitor environmental performance, real-time monitoring is applied in our systems. Immediate actions or responses can be taken for any abnormal trend.; OBM, OEM, ODM","Wastewater Recycling Technology & Equipment, Air Pollution & Gas Emission Control, Environmental Electronic Surveillance, Air Purification, Gas, Beach, Indoor Air Quality Technology & System, Desulphurisation & Dust Control Technology and Equipment, Solid Waste Recycling Technology & Equipment, Dust Control Solutions; Our company loved the concept of Environmental Conservation with Technology. To better monitor environmental performance, real-time monitoring is applied in our systems. Immediate actions or responses can be taken for any abnormal trend.; OBM, OEM, ODM"
Environmental Noise Automatic Monitoring System,Environmental Noise Automatic Monitoring System,"Environmental Noise Automatic Monitoring System is an automatic real-time noise measurement instrument that replaces manual labour . The online platform shows the collected data information and various monitoring information .; The device included a Class 1 sound level meter designed to measure various acoustic evaluations such as frequency-weighted and time-weighted sound pressure levels, equivalent continuous sound levels, sound exposure levels, and statistical sound levels of various noises.; The online platform provides a variety of data display formats including hourly, daily, weekly, monthly and yearly.; In order to ensure the calibration method meet the local specification, our s ound level meter inside the real-time system is designed to be easily uninstalled from the system which can be beneficial to delivery to local laboratories for regular calibration.","Environmental Noise Automatic Monitoring System is an automatic real-time noise measurement instrument that replaces manual labour . The online platform shows the collected data information and various monitoring information .; The device included a Class 1 sound level meter designed to measure various acoustic evaluations such as frequency-weighted and time-weighted sound pressure levels, equivalent continuous sound levels, sound exposure levels, and statistical sound levels of various noises.; The online platform provides a variety of data display formats including hourly, daily, weekly, monthly and yearly.; In order to ensure the calibration method meet the local specification, our s ound level meter inside the real-time system is designed to be easily uninstalled from the system which can be beneficial to delivery to local laboratories for regular calibration.",,,,3NV Technology Limited,"Wastewater Recycling Technology & Equipment, Air Pollution & Gas Emission Control, Environmental Electronic Surveillance, Air Purification, Gas, Beach, Indoor Air Quality Technology & System, Desulphurisation & Dust Control Technology and Equipment, Solid Waste Recycling Technology & Equipment, Dust Control Solutions; Our company loved the concept of Environmental Conservation with Technology. To better monitor environmental performance, real-time monitoring is applied in our systems. Immediate actions or responses can be taken for any abnormal trend.; OBM, OEM, ODM","Wastewater Recycling Technology & Equipment, Air Pollution & Gas Emission Control, Environmental Electronic Surveillance, Air Purification, Gas, Beach, Indoor Air Quality Technology & System, Desulphurisation & Dust Control Technology and Equipment, Solid Waste Recycling Technology & Equipment, Dust Control Solutions; Our company loved the concept of Environmental Conservation with Technology. To better monitor environmental performance, real-time monitoring is applied in our systems. Immediate actions or responses can be taken for any abnormal trend.; OBM, OEM, ODM"
Reactive CaCO3-rich cementitious materials,Reactive CaCO3-rich cementitious materials,"Through the implementation of advanced crystal polymorph control technologies, CO 2 emitted from cement production is effectively utilized to facilitate the carbonation of a portion of the clinker, resulting in the generation of a multifunctional CaCO 3 -riched materials that can be used as an addition of cement to produce new reactive CaCO 3 -rich cementitious materials.; Achieves a 50% reduction in carbon emissions during cement production; Enhances mechanical properties, toughness, and durability of concrete","Through the implementation of advanced crystal polymorph control technologies, CO 2 emitted from cement production is effectively utilized to facilitate the carbonation of a portion of the clinker, resulting in the generation of a multifunctional CaCO 3 -riched materials that can be used as an addition of cement to produce new reactive CaCO 3 -rich cementitious materials.; Achieves a 50% reduction in carbon emissions during cement production; Enhances mechanical properties, toughness, and durability of concrete",,,,Carbon Capture & Storage (CCS) Ltd,"Environmental Protection Service and Research, Eco-friendly Material for Construction & Fitting; Green Energy-Driven Electrochemical Upcycling of Urban Solid Wastes
-Circular Material Flow: Over 95% Recycling Rate
-High-Value Products: Over 30 times Value Amplification
-High Adaptability: Overcome Regional/Seasonal/Upstream Industrial Variation; Others","Environmental Protection Service and Research, Eco-friendly Material for Construction & Fitting; Green Energy-Driven Electrochemical Upcycling of Urban Solid Wastes
-Circular Material Flow: Over 95% Recycling Rate
-High-Value Products: Over 30 times Value Amplification
-High Adaptability: Overcome Regional/Seasonal/Upstream Industrial Variation; Others"
Product Destruction,Product Destruction,"EcoSage provides customized product destruction and recycling services, ensure your branded products are securely destroyed and protect your Intellectual Property.","EcoSage provides customized product destruction and recycling services, ensure your branded products are securely destroyed and protect your Intellectual Property.",,,,Ecosage Limited,"Clothes and Textile Recycling, Waste Electronics & Electrical Appliance Treatment and Recycling System, Transport; Circularity and Sustainability Solution, Circular Fashion, IT Asset Disposition, ESG Rating Improvement Programs, Reverse Supply Chain, Intellectual Property protection and Destruction; OBM","Clothes and Textile Recycling, Waste Electronics & Electrical Appliance Treatment and Recycling System, Transport; Circularity and Sustainability Solution, Circular Fashion, IT Asset Disposition, ESG Rating Improvement Programs, Reverse Supply Chain, Intellectual Property protection and Destruction; OBM"
IT Asset Disposition Services(ITAD),IT Asset Disposition Services(ITAD),"The key components of our ITAD services include data destruction, chain of custody, decommission & asset removal, repairment, refurbishment and resealing.","The key components of our ITAD services include data destruction, chain of custody, decommission & asset removal, repairment, refurbishment and resealing.",,,,Ecosage Limited,"Clothes and Textile Recycling, Waste Electronics & Electrical Appliance Treatment and Recycling System, Transport; Circularity and Sustainability Solution, Circular Fashion, IT Asset Disposition, ESG Rating Improvement Programs, Reverse Supply Chain, Intellectual Property protection and Destruction; OBM","Clothes and Textile Recycling, Waste Electronics & Electrical Appliance Treatment and Recycling System, Transport; Circularity and Sustainability Solution, Circular Fashion, IT Asset Disposition, ESG Rating Improvement Programs, Reverse Supply Chain, Intellectual Property protection and Destruction; OBM"
Reverse Supply Chain Service,Reverse Supply Chain Service,"EcoSage provides reverse supply chain solutions for your needs. You'll have the ability to customize your returns process, assess aftermarket sales channels, determine disposition processes, or leverage our team to provide guidance on the best way to approach your returns management process. Reverse supply chain management also encompasses recapturing the value of products, parts, and materials that have been returned from the end consumer in order to get them back into the marketplace as quickly as possible.","EcoSage provides reverse supply chain solutions for your needs. You'll have the ability to customize your returns process, assess aftermarket sales channels, determine disposition processes, or leverage our team to provide guidance on the best way to approach your returns management process. Reverse supply chain management also encompasses recapturing the value of products, parts, and materials that have been returned from the end consumer in order to get them back into the marketplace as quickly as possible.",,,,Ecosage Limited,"Clothes and Textile Recycling, Waste Electronics & Electrical Appliance Treatment and Recycling System, Transport; Circularity and Sustainability Solution, Circular Fashion, IT Asset Disposition, ESG Rating Improvement Programs, Reverse Supply Chain, Intellectual Property protection and Destruction; OBM","Clothes and Textile Recycling, Waste Electronics & Electrical Appliance Treatment and Recycling System, Transport; Circularity and Sustainability Solution, Circular Fashion, IT Asset Disposition, ESG Rating Improvement Programs, Reverse Supply Chain, Intellectual Property protection and Destruction; OBM"
IT Asset Recycling Service,IT Asset Recycling Service,IT Asset Recycling Service,IT Asset Recycling Service,,,https://sourcing-media.hktdc.com/product/8f6dadcee39d11ea883f06c82c63b760/a0dad09ce39d11ea883f06c82c63b760,Ecosage Limited,"Clothes and Textile Recycling, Waste Electronics & Electrical Appliance Treatment and Recycling System, Transport; Circularity and Sustainability Solution, Circular Fashion, IT Asset Disposition, ESG Rating Improvement Programs, Reverse Supply Chain, Intellectual Property protection and Destruction; OBM","Clothes and Textile Recycling, Waste Electronics & Electrical Appliance Treatment and Recycling System, Transport; Circularity and Sustainability Solution, Circular Fashion, IT Asset Disposition, ESG Rating Improvement Programs, Reverse Supply Chain, Intellectual Property protection and Destruction; OBM"
Data Destruction Services,Data Destruction Services,"EcoSage provides onsite and offsite data destruction services compiling with international standards. Our services include document destruction, data wiping, degaussing and physical destruction.","EcoSage provides onsite and offsite data destruction services compiling with international standards. Our services include document destruction, data wiping, degaussing and physical destruction.",,,,Ecosage Limited,"Clothes and Textile Recycling, Waste Electronics & Electrical Appliance Treatment and Recycling System, Transport; Circularity and Sustainability Solution, Circular Fashion, IT Asset Disposition, ESG Rating Improvement Programs, Reverse Supply Chain, Intellectual Property protection and Destruction; OBM","Clothes and Textile Recycling, Waste Electronics & Electrical Appliance Treatment and Recycling System, Transport; Circularity and Sustainability Solution, Circular Fashion, IT Asset Disposition, ESG Rating Improvement Programs, Reverse Supply Chain, Intellectual Property protection and Destruction; OBM"
