booth_code,x,y
6963,644,88
6964,643,80
6965,644,72
6966,645,66
6967,644,58
6968,644,51
7062,637,91
7064,637,81
7065,637,73
7066,636,68
7068,637,51
7161,619,98
7163,623,88
7164,623,77
7166,623,62
7168,622,53
7263,616,87
7264,616,75
7266,616,65
7267,614,58
7268,616,51
7361,601,94
7462,593,91
7364,600,79
7464,593,81
7365,600,73
7465,594,72
7366,602,66
7466,593,64
7367,601,54
7468,593,51
7561,574,97
7563,580,87
7564,579,81
7664,572,81
7565,581,74
7665,573,74
7566,579,65
7666,571,64
7567,579,58
7568,579,52
7667,571,56
7761,559,98
7763,558,88
7764,558,81
7765,558,70
7767,558,58
7768,558,52
7862,550,91
7864,550,82
7865,551,72
7866,551,65
7868,550,52
7961,536,88
7966,536,63
7967,537,53
8062,530,95
8063,528,87
8068,529,51
6370,708,33
6470,701,35
6471,701,29
6570,688,34
6670,679,39
6770,665,40
6870,657,41
6871,659,32
6970,643,40
6971,644,31
7070,637,42
7071,638,32
7170,623,34
7270,616,40
7271,615,33
7370,601,38
7470,593,39
7371,600,30
7471,593,31
7273,616,15
8161,510,98
8361,489,98
8561,467,97
8761,446,98
8961,425,98
9161,403,98
9361,382,99
9561,361,98
9761,338,97
9961,319,100
10161,296,99
10361,272,99
10561,254,97
10761,231,96
10961,210,97
11161,189,98
11361,167,97
11561,146,98
11761,125,96
8164,514,74
8264,507,76
8166,515,66
8266,507,67
8167,515,54
8267,508,54
8364,493,78
8464,485,78
8366,493,66
8466,485,65
8367,493,53
8467,485,54
8564,471,80
8565,471,72
8566,471,65
8567,470,57
8568,472,52
8664,464,77
8666,464,61
8668,463,51
8764,450,75
8766,450,66
8767,450,58
8768,450,51
8864,443,79
8866,442,63
8868,444,53
8964,428,76
8966,430,68
8967,429,58
8968,430,51
9064,421,80
9065,421,73
9066,421,62
9068,421,52
9164,407,77
9166,406,59
9264,400,81
9265,400,72
9266,400,64
9267,400,53
9364,386,78
9366,386,65
9367,386,55
9464,379,77
9466,379,68
9467,378,59
9468,380,52
9564,361,75
9566,365,66
9666,356,67
9567,366,55
9667,357,56
9764,344,77
9766,344,62
9768,344,53
9864,336,80
9865,337,73
9866,336,65
9867,337,57
9868,336,51
9964,321,81
9967,322,54
10064,315,81
10065,314,74
10066,316,65
10067,315,57
10068,315,51
10164,300,80
10165,299,72
10166,300,65
10167,299,57
10168,299,52
10264,293,80
10265,291,72
10266,292,64
10267,291,57
10268,291,52
10364,279,78
10365,280,71
10366,278,64
10367,278,57
10368,279,50
10464,271,76
10466,271,68
10467,271,60
10468,271,53
10564,257,76
10566,258,66
10567,257,55
10664,250,73
10666,249,65
10667,251,53
10764,235,75
10766,236,67
10767,234,59
10768,237,51
10864,229,76
10866,228,67
10867,228,58
10868,229,52
10964,214,76
10967,214,64
10968,214,53
11064,207,76
11066,207,62
11068,208,53
11164,193,73
11166,194,61
11168,192,52
11264,185,75
11266,186,66
11267,185,59
11268,185,50
11364,171,78
11366,172,60
11368,172,51
11464,164,74
11466,164,63
11467,164,55
11564,151,80
11565,152,70
11567,149,61
11568,151,52
11664,144,76
11666,143,66
11667,143,57
11668,143,50
11764,129,76
11766,129,66
11767,129,58
11768,131,51
11864,121,77
11866,122,67
11867,122,58
11868,122,51
3335,1025,284
3338,1026,257
9170 EB,408,39
9171 EB,410,34
9172 EB,409,27
9174 EB,410,18
9270 EB,399,40
9271 EB,399,36
9272 EB,398,28
9273 EB,400,25
9274 EB,400,16
9371 EB,388,38
9372 EB,388,28
9373 EB,388,25
9374 EB,388,16
9470 EB,377,39
9471 EB,377,36
9472 EB,378,28
9473 EB,380,25
9474 EB,377,17
9570 EB,367,41
9571 EB,366,36
9572 EB,365,28
9573 EB,365,25
9574 EB,368,16
9670 EB,356,40
9671 EB,355,36
9672 EB,356,29
9673 EB,357,26
9674 EB,355,16
10171 EB,303,38
10172 EB,303,29
10173 EB,303,26
10174 EB,306,18
10270 EB,293,40
10271 EB,292,37
10272 EB,292,31
10273 EB,294,26
10274 EB,293,18
10370 EB,282,41
10371 EB,283,37
10372 EB,282,29
10373 EB,282,24
10374 EB,282,15
10470 EB,271,39
10471 EB,272,36
10472 EB,271,28
10473 EB,272,25
10474 EB,273,15
10570 EB,261,40
10571 EB,262,36
10572 EB,261,28
10573 EB,262,24
10574 EB,263,17
10670 EB,249,40
10671 EB,249,37
10672 EB,249,28
10673 EB,249,24
10674 EB,249,16
10770 EB,240,40
10771 EB,239,36
10772 EB,239,29
10773 EB,239,26
10774 EB,240,15
10870 EB,229,41
10871 EB,230,37
10872 EB,227,29
10873 EB,228,25
10874 EB,227,17
10971 EB,217,36
10972 EB,218,27
10973 EB,217,25
10974 EB,216,16
11070 EB,207,39
11071 EB,207,37
11072 EB,207,28
11073 EB,207,25
11074 EB,207,17
11170 EB,197,39
11171 EB,196,35
11172 EB,196,29
11173 EB,197,24
11174 EB,196,16
11270 EB,187,40
11271 EB,186,36
11272 EB,187,30
11273 EB,188,25
11274 EB,187,18
11370 EB,176,40
11371 EB,178,34
11372 EB,176,28
11373 EB,177,25
11374 EB,177,17
11470 EB,163,40
11471 EB,164,37
11472 EB,164,28
11473 EB,164,24
11474 EB,164,17
11570 EB,153,39
11571 EB,153,37
11572 EB,152,29
11573 EB,153,25
11574 EB,154,17
11670 EB,145,39
11671 EB,145,36
11672 EB,144,29
11673 EB,144,25
11674 EB,145,18
11770 EB,136,40
11771 EB,135,38
11772 EB,135,30
11773 EB,134,24
11774 EB,134,16
11870 EB,122,40
11871 EB,125,38
11872 EB,124,29
11873 EB,124,24
11874 EB,123,16
