NAME_KR,NAME_EN,DESCRIPTION_KR,DESCRIPTION_EN,KEYWORDS_KR,KEYWORDS_EN,IMAGE_URL,COMPANY_NAME_EN,INDUSTRY_NAME_KR,INDUSTRY_NAME_EN
速溶红茶粉 （热溶型）,速溶红茶粉 （热溶型）,速溶红茶粉 （热溶型）,速溶红茶粉 （热溶型）,,,,Eastsign Foods (Quzhou) Co Ltd,"FD Tea, Tea Concentrate, Instant Tea Powder; OBM","FD Tea, Tea Concentrate, Instant Tea Powder; OBM"
Tea,Tea,Tea,Tea,,,,"Hubei Qing Zhuan Tea Industry Development Group Co., Ltd",Dark Tea; Others,Dark Tea; Others
Tea,Tea,Tea,Tea,,,,"Hubei Tea Group Co., Ltd.","Dark Tea,Black Tea,Green Tea; The Group mainly deals with Green Brick Tea, Yihong brand black tea and other famous green tea series products of Hubei.; OBM","Dark Tea,Black Tea,Green Tea; The Group mainly deals with Green Brick Tea, Yihong brand black tea and other famous green tea series products of Hubei.; OBM"
Hubei Tea,Hubei Tea,Tea,Tea,,,,"Hubei Tea Group Co., Ltd.","Dark Tea,Black Tea,Green Tea; The Group mainly deals with Green Brick Tea, Yihong brand black tea and other famous green tea series products of Hubei.; OBM","Dark Tea,Black Tea,Green Tea; The Group mainly deals with Green Brick Tea, Yihong brand black tea and other famous green tea series products of Hubei.; OBM"
孝感红-黄鹤翱翔（红茶）,孝感红-黄鹤翱翔（红茶）,孝感红-黄鹤翱翔（红茶）,孝感红-黄鹤翱翔（红茶）,,,https://sourcing-media.hktdc.com/product-original/%E5%AD%9D%E6%84%9F%E7%BA%A2-%E9%BB%84%E9%B9%A4%E7%BF%B1%E7%BF%94%EF%BC%88%E7%BA%A2%E8%8C%B6%EF%BC%89/ec25ed75c8004a8e82cda83852e9553b; https://sourcing-media.hktdc.com/product-original/%E5%AD%9D%E6%84%9F%E7%BA%A2-%E9%BB%84%E9%B9%A4%E7%BF%B1%E7%BF%94%EF%BC%88%E7%BA%A2%E8%8C%B6%EF%BC%89/27316808aaba41718649d4976b20016f; https://sourcing-media.hktdc.com/product-original/%E5%AD%9D%E6%84%9F%E7%BA%A2-%E9%BB%84%E9%B9%A4%E7%BF%B1%E7%BF%94%EF%BC%88%E7%BA%A2%E8%8C%B6%EF%BC%89/ac8c9164dff4482aaa33fe8f29b7d05e; https://sourcing-media.hktdc.com/product-original/%E5%AD%9D%E6%84%9F%E7%BA%A2-%E9%BB%84%E9%B9%A4%E7%BF%B1%E7%BF%94%EF%BC%88%E7%BA%A2%E8%8C%B6%EF%BC%89/5b19bf76c5da42ea9d67e46de4a66d09,"Hubei Xiaoganhong Tribute Tea Co., Ltd","Black Tea,Matcha; Refreshing tea liquor, rich texture, bright yellow-orange hue, luminous surface. Dry leaves: tightly rolled, tipped with fine hairs.; Others","Black Tea,Matcha; Refreshing tea liquor, rich texture, bright yellow-orange hue, luminous surface. Dry leaves: tightly rolled, tipped with fine hairs.; Others"
BRICs,BRICs,BRICs,BRICs,,,,"Hubei Xiaoganhong Tribute Tea Co., Ltd","Black Tea,Matcha; Refreshing tea liquor, rich texture, bright yellow-orange hue, luminous surface. Dry leaves: tightly rolled, tipped with fine hairs.; Others","Black Tea,Matcha; Refreshing tea liquor, rich texture, bright yellow-orange hue, luminous surface. Dry leaves: tightly rolled, tipped with fine hairs.; Others"
孝感红-龙茶黄盒（红茶）,孝感红-龙茶黄盒（红茶）,孝感红-龙茶黄盒（红茶）,孝感红-龙茶黄盒（红茶）,,,https://sourcing-media.hktdc.com/product-original/%E5%AD%9D%E6%84%9F%E7%BA%A2-%E9%BE%99%E8%8C%B6%E9%BB%84%E7%9B%92%EF%BC%88%E7%BA%A2%E8%8C%B6%EF%BC%89/659b52189b9847a4bf9a09019d6e7bbc; https://sourcing-media.hktdc.com/product-original/%E5%AD%9D%E6%84%9F%E7%BA%A2-%E9%BE%99%E8%8C%B6%E9%BB%84%E7%9B%92%EF%BC%88%E7%BA%A2%E8%8C%B6%EF%BC%89/a00f5f72464e4dc3aead673ccd2cb23a; https://sourcing-media.hktdc.com/product-original/%E5%AD%9D%E6%84%9F%E7%BA%A2-%E9%BE%99%E8%8C%B6%E9%BB%84%E7%9B%92%EF%BC%88%E7%BA%A2%E8%8C%B6%EF%BC%89/6170a3bf1f2b4059a3a1b7e489ba0b8b; https://sourcing-media.hktdc.com/product-original/%E5%AD%9D%E6%84%9F%E7%BA%A2-%E9%BE%99%E8%8C%B6%E9%BB%84%E7%9B%92%EF%BC%88%E7%BA%A2%E8%8C%B6%EF%BC%89/5b19bf76c5da42ea9d67e46de4a66d09,"Hubei Xiaoganhong Tribute Tea Co., Ltd","Black Tea,Matcha; Refreshing tea liquor, rich texture, bright yellow-orange hue, luminous surface. Dry leaves: tightly rolled, tipped with fine hairs.; Others","Black Tea,Matcha; Refreshing tea liquor, rich texture, bright yellow-orange hue, luminous surface. Dry leaves: tightly rolled, tipped with fine hairs.; Others"
孝感红-国色天香（红茶）,孝感红-国色天香（红茶）,孝感红-国色天香（红茶）,孝感红-国色天香（红茶）,,,https://sourcing-media.hktdc.com/product-original/%E5%AD%9D%E6%84%9F%E7%BA%A2-%E5%9B%BD%E8%89%B2%E5%A4%A9%E9%A6%99%EF%BC%88%E7%BA%A2%E8%8C%B6%EF%BC%89/08b88e9f38944a4b9cad1c1bdda49850; https://sourcing-media.hktdc.com/product-original/%E5%AD%9D%E6%84%9F%E7%BA%A2-%E5%9B%BD%E8%89%B2%E5%A4%A9%E9%A6%99%EF%BC%88%E7%BA%A2%E8%8C%B6%EF%BC%89/5d1ee26a33a74a8db0c48fc5ea94f9a4; https://sourcing-media.hktdc.com/product-original/%E5%AD%9D%E6%84%9F%E7%BA%A2-%E5%9B%BD%E8%89%B2%E5%A4%A9%E9%A6%99%EF%BC%88%E7%BA%A2%E8%8C%B6%EF%BC%89/19bb910b17464bffa9c70d69e3e0f842; https://sourcing-media.hktdc.com/product-original/%E5%AD%9D%E6%84%9F%E7%BA%A2-%E5%9B%BD%E8%89%B2%E5%A4%A9%E9%A6%99%EF%BC%88%E7%BA%A2%E8%8C%B6%EF%BC%89/9b84861010fe4205ba700ec2672e140e; https://sourcing-media.hktdc.com/product-original/%E5%AD%9D%E6%84%9F%E7%BA%A2-%E5%9B%BD%E8%89%B2%E5%A4%A9%E9%A6%99%EF%BC%88%E7%BA%A2%E8%8C%B6%EF%BC%89/461d712fa26144f9b5c55f87b2253e15; https://sourcing-media.hktdc.com/product-original/%E5%AD%9D%E6%84%9F%E7%BA%A2-%E5%9B%BD%E8%89%B2%E5%A4%A9%E9%A6%99%EF%BC%88%E7%BA%A2%E8%8C%B6%EF%BC%89/5b19bf76c5da42ea9d67e46de4a66d09,"Hubei Xiaoganhong Tribute Tea Co., Ltd","Black Tea,Matcha; Refreshing tea liquor, rich texture, bright yellow-orange hue, luminous surface. Dry leaves: tightly rolled, tipped with fine hairs.; Others","Black Tea,Matcha; Refreshing tea liquor, rich texture, bright yellow-orange hue, luminous surface. Dry leaves: tightly rolled, tipped with fine hairs.; Others"
孝感红-龙茶黑盒（红茶）,孝感红-龙茶黑盒（红茶）,孝感红-龙茶黑盒（红茶）,孝感红-龙茶黑盒（红茶）,,,https://sourcing-media.hktdc.com/product-original/%E5%AD%9D%E6%84%9F%E7%BA%A2-%E9%BE%99%E8%8C%B6%E9%BB%91%E7%9B%92%EF%BC%88%E7%BA%A2%E8%8C%B6%EF%BC%89/db8286518d0245a78c46c521f8dfbe68; https://sourcing-media.hktdc.com/product-original/%E5%AD%9D%E6%84%9F%E7%BA%A2-%E9%BE%99%E8%8C%B6%E9%BB%91%E7%9B%92%EF%BC%88%E7%BA%A2%E8%8C%B6%EF%BC%89/4e95a962ce204a0b9c2bca6340099d08; https://sourcing-media.hktdc.com/product-original/%E5%AD%9D%E6%84%9F%E7%BA%A2-%E9%BE%99%E8%8C%B6%E9%BB%91%E7%9B%92%EF%BC%88%E7%BA%A2%E8%8C%B6%EF%BC%89/00f947206fc84b2b9499ccf48cbb20ad; https://sourcing-media.hktdc.com/product-original/%E5%AD%9D%E6%84%9F%E7%BA%A2-%E9%BE%99%E8%8C%B6%E9%BB%91%E7%9B%92%EF%BC%88%E7%BA%A2%E8%8C%B6%EF%BC%89/5b19bf76c5da42ea9d67e46de4a66d09,"Hubei Xiaoganhong Tribute Tea Co., Ltd","Black Tea,Matcha; Refreshing tea liquor, rich texture, bright yellow-orange hue, luminous surface. Dry leaves: tightly rolled, tipped with fine hairs.; Others","Black Tea,Matcha; Refreshing tea liquor, rich texture, bright yellow-orange hue, luminous surface. Dry leaves: tightly rolled, tipped with fine hairs.; Others"
Wudangshan Tea,Wudangshan Tea,tea,tea,,,,"Hubei longwangya Tea Industry Co., Ltd.","Black Tea,Green Tea; Wudang Mountain Tea · Longfeng King is produced in the Wudang Mountain area of Qinba, northwest Hubei, which is the main source of tea in China and the core water source area of the South to North Water Diversion Project.; OBM","Black Tea,Green Tea; Wudang Mountain Tea · Longfeng King is produced in the Wudang Mountain area of Qinba, northwest Hubei, which is the main source of tea in China and the core water source area of the South to North Water Diversion Project.; OBM"
Tea,Tea,Tea,Tea,,,,Lichuan Xingdou Shan Black Tea Company Limited,"Black Tea,Tea Organisation; Product Characteristics: 
- Natural flavor, sweet and smooth taste  
Tea Service Offerings
-Tea brewing and tea service; OBM","Black Tea,Tea Organisation; Product Characteristics: 
- Natural flavor, sweet and smooth taste  
Tea Service Offerings
-Tea brewing and tea service; OBM"
Tea,Tea,Tea,Tea,,,,"Xinding Biological Technology Co., Ltd.","Dark Tea; CHASAINTEA is a national intangible cultural heritage and inclusion in the UNESCO Representative List of the Intangible Cultural Heritage of Humanity in 2022.The liquid color is orange-red and clear, with a strong and fragrant aroma, a mellow taste.; OBM","Dark Tea; CHASAINTEA is a national intangible cultural heritage and inclusion in the UNESCO Representative List of the Intangible Cultural Heritage of Humanity in 2022.The liquid color is orange-red and clear, with a strong and fragrant aroma, a mellow taste.; OBM"
Tea,Tea,Tea,Tea,,,,"Yichang Tea Group Co., Ltd","Dark Tea,Black Tea,Green Tea,White Tea,Yellow Tea,Flower Tea,Matcha; Yichang Tea Industry Group Co., Ltd. .As a wholly-owned subsidiary of Angel Group(a global leader in yeast production), Yichang Tea Industry Group was established in August 2022. The group integrates tea cultivation, processing, R&D, sales, and tea c; Others","Dark Tea,Black Tea,Green Tea,White Tea,Yellow Tea,Flower Tea,Matcha; Yichang Tea Industry Group Co., Ltd. .As a wholly-owned subsidiary of Angel Group(a global leader in yeast production), Yichang Tea Industry Group was established in August 2022. The group integrates tea cultivation, processing, R&D, sales, and tea c; Others"
Oolong tea-Do Hong Pao,Oolong tea-Do Hong Pao,"This is an oolong tea, oolong tea can usually be brewed and consumed directly or used as an ingredient in beverages. We have different grades of Dahongpao, contact me if you are interested!","This is an oolong tea, oolong tea can usually be brewed and consumed directly or used as an ingredient in beverages. We have different grades of Dahongpao, contact me if you are interested!",,,,"Zhejiang Kainong Trading Co., Ltd","Oolong Tea,Pu'erh Tea,Dark Tea,Black Tea,Green Tea,White Tea,Yellow Tea,Flower Tea,Matcha; Kainong tea company has self-owned tea plantations which had certified by BCS organic,Rainforest Alliance.The main products include organic and conventional Green tea,Black tea, White tea, Oolong tea, Yellow tea and Dark tea.; OEM, ODM, OBM","Oolong Tea,Pu'erh Tea,Dark Tea,Black Tea,Green Tea,White Tea,Yellow Tea,Flower Tea,Matcha; Kainong tea company has self-owned tea plantations which had certified by BCS organic,Rainforest Alliance.The main products include organic and conventional Green tea,Black tea, White tea, Oolong tea, Yellow tea and Dark tea.; OEM, ODM, OBM"
Blooming tea,Blooming tea,"We have 25kg of tea in a box, so don't worry about its quantity or price. Our blooming tea is an artisanal floral tea produced by selecting two tea tree varieties, Dabai and Dahao, using the finest White Peony King as the raw material and using a unique processing technique. Its beauty is undoubted, but its quality is even more reassuring to you!","We have 25kg of tea in a box, so don't worry about its quantity or price. Our blooming tea is an artisanal floral tea produced by selecting two tea tree varieties, Dabai and Dahao, using the finest White Peony King as the raw material and using a unique processing technique. Its beauty is undoubted, but its quality is even more reassuring to you!",,,,"Zhejiang Kainong Trading Co., Ltd","Oolong Tea,Pu'erh Tea,Dark Tea,Black Tea,Green Tea,White Tea,Yellow Tea,Flower Tea,Matcha; Kainong tea company has self-owned tea plantations which had certified by BCS organic,Rainforest Alliance.The main products include organic and conventional Green tea,Black tea, White tea, Oolong tea, Yellow tea and Dark tea.; OEM, ODM, OBM","Oolong Tea,Pu'erh Tea,Dark Tea,Black Tea,Green Tea,White Tea,Yellow Tea,Flower Tea,Matcha; Kainong tea company has self-owned tea plantations which had certified by BCS organic,Rainforest Alliance.The main products include organic and conventional Green tea,Black tea, White tea, Oolong tea, Yellow tea and Dark tea.; OEM, ODM, OBM"
CHINA GREEN TEA-Gyokuro,CHINA GREEN TEA-Gyokuro,"This is a steamed green tea with a unique processing technique that retains the fresh green character of the tea leaves. It is a tea with a distinctive seaweed aroma and is suitable for direct brewing or as one of the ingredients in beverages. It has no pesticide residues and can meet EU organic standards. And the more you buy, the better the price.I'll wait for you here.","This is a steamed green tea with a unique processing technique that retains the fresh green character of the tea leaves. It is a tea with a distinctive seaweed aroma and is suitable for direct brewing or as one of the ingredients in beverages. It has no pesticide residues and can meet EU organic standards. And the more you buy, the better the price.I'll wait for you here.",,,,"Zhejiang Kainong Trading Co., Ltd","Oolong Tea,Pu'erh Tea,Dark Tea,Black Tea,Green Tea,White Tea,Yellow Tea,Flower Tea,Matcha; Kainong tea company has self-owned tea plantations which had certified by BCS organic,Rainforest Alliance.The main products include organic and conventional Green tea,Black tea, White tea, Oolong tea, Yellow tea and Dark tea.; OEM, ODM, OBM","Oolong Tea,Pu'erh Tea,Dark Tea,Black Tea,Green Tea,White Tea,Yellow Tea,Flower Tea,Matcha; Kainong tea company has self-owned tea plantations which had certified by BCS organic,Rainforest Alliance.The main products include organic and conventional Green tea,Black tea, White tea, Oolong tea, Yellow tea and Dark tea.; OEM, ODM, OBM"
Oolong tea-narcissus,Oolong tea-narcissus,Oolong tea lovers should not miss this unique Oolong Narcissus!,Oolong tea lovers should not miss this unique Oolong Narcissus!,,,,"Zhejiang Kainong Trading Co., Ltd","Oolong Tea,Pu'erh Tea,Dark Tea,Black Tea,Green Tea,White Tea,Yellow Tea,Flower Tea,Matcha; Kainong tea company has self-owned tea plantations which had certified by BCS organic,Rainforest Alliance.The main products include organic and conventional Green tea,Black tea, White tea, Oolong tea, Yellow tea and Dark tea.; OEM, ODM, OBM","Oolong Tea,Pu'erh Tea,Dark Tea,Black Tea,Green Tea,White Tea,Yellow Tea,Flower Tea,Matcha; Kainong tea company has self-owned tea plantations which had certified by BCS organic,Rainforest Alliance.The main products include organic and conventional Green tea,Black tea, White tea, Oolong tea, Yellow tea and Dark tea.; OEM, ODM, OBM"
